<<<<<<< HEAD:Dataset/filtered_data_wav.csv
path,sentence
common_voice_id_21446920.wav,terima kasih kamu luar biasa
common_voice_id_21446921.wav,saya berjalan kaki sampai stasiun
common_voice_id_21446946.wav,saya berhenti merokok
common_voice_id_21446947.wav,mau coba satu gigitan
common_voice_id_21447625.wav,mulut mu harimau mu
common_voice_id_21447690.wav,burung sedang minum air
common_voice_id_21447694.wav,ayah saya seorang guru
common_voice_id_21447703.wav,ayahku tidak mengijinkan aku bepergian
common_voice_id_21447716.wav,membuat sebuah makanan cepat saji
common_voice_id_21447719.wav,polisi itu mengejarmu
common_voice_id_21447732.wav,tuhan dan iblis itu mengagumkan
common_voice_id_21447733.wav,suka makanan indonesia
common_voice_id_21447745.wav,tom seharusnya sudah sampai sekarang
common_voice_id_21447746.wav,dia seperti ayah bagi saya
common_voice_id_21447747.wav,bagaimana perasaanmu sekarang tom
common_voice_id_21447748.wav,baterai saya habis
common_voice_id_21447770.wav,sayangnya dia tidak datang
common_voice_id_21447772.wav,kelas sebelah sangat ramai
common_voice_id_21447791.wav,saya masih pelajar saat itu
common_voice_id_21447794.wav,biarkan rasa yang memilih
common_voice_id_21447820.wav,bangunan ini tua dan terkenal
common_voice_id_21447822.wav,tidak tidak sakit
common_voice_id_21447824.wav,saudaraku adalah seorang guru
common_voice_id_21447899.wav,janji adalah janji
common_voice_id_21447935.wav,tahun lalu tahun yang baik
common_voice_id_21447936.wav,saya punya dua ikan merah
common_voice_id_21447938.wav,tas itu besar dan berat
common_voice_id_21447939.wav,toko ini buka sepanjang tahun
common_voice_id_21447973.wav,tolong tanyain dong sama dia
common_voice_id_21447998.wav,siapa yang menggambar itu
common_voice_id_21447999.wav,saya melakukannya setiap minggu pagi
common_voice_id_21448032.wav,saya tidak menganggap dia jujur
common_voice_id_21448071.wav,kemarin hujan deras
common_voice_id_21448075.wav,mikrofon itu rusak
common_voice_id_21448078.wav,pelajaran kemarin lama
common_voice_id_21448095.wav,dia mengunjungi suaminya yang dipenjarakan
common_voice_id_21448097.wav,tuhan memberkatimu
common_voice_id_21448099.wav,siapakah yang menemukan amerika
common_voice_id_21448115.wav,apakah kamu punya mobil
common_voice_id_21448117.wav,itu koran hari ini
common_voice_id_21448119.wav,tom mengendarai sepeda ke sekolah
common_voice_id_21448140.wav,aku sedang sibuk
common_voice_id_21448141.wav,mau pergi ke mana
common_voice_id_21448142.wav,saya adalah seekor burung
common_voice_id_21448143.wav,cuaca pagi ini cerah
common_voice_id_21448185.wav,dia bermain biola dengan bagus
common_voice_id_21448208.wav,apakah anda percaya pada tuhan
common_voice_id_21448209.wav,tas ini dibeli dengan kartu
common_voice_id_21448239.wav,aku tidak menyentuh gitarmu
common_voice_id_21448319.wav,bisakah kamu lebih pelan
common_voice_id_21448321.wav,halaman rumahku sempit
common_voice_id_21448356.wav,saya rasa dia bodoh
common_voice_id_21448361.wav,pak lee ingin bermain tenis
common_voice_id_21448365.wav,penglihatannya sangat buruk
common_voice_id_21448584.wav,sepatu ini tua
common_voice_id_21448586.wav,ini harus dicuci
common_voice_id_21448588.wav,apartemen ini biaya sewanya mahal
common_voice_id_21448675.wav,belajar bahasa asing membosankan
common_voice_id_21448688.wav,pekerjaan saya sibuk tetapi menarik
common_voice_id_21448745.wav,kami tidak punya banyak
common_voice_id_21448789.wav,nampaknya hujan
common_voice_id_21448848.wav,saya menyetorkan uang di loket
common_voice_id_21448850.wav,berhenti mengikutiku
common_voice_id_21448851.wav,rambut tom sudah memutih
common_voice_id_21448878.wav,saya memasukkan uang ke dompet
common_voice_id_21448880.wav,tom melanjutkan menyapu lantai
common_voice_id_21448916.wav,sudah waktunya untuk bangun
common_voice_id_21448918.wav,saya mengembalikan buku ke perpustakaan
common_voice_id_21448920.wav,tunggu sebentar
common_voice_id_21448921.wav,saya juga pergi
common_voice_id_21448939.wav,nama saya hashimoto
common_voice_id_21448941.wav,mereka menghadirinya
common_voice_id_21448997.wav,aku benarbenar berterima kasih
common_voice_id_21448999.wav,saya sudah kehabisan katakata
common_voice_id_21449001.wav,ayahnya meninggal tahun lalu
common_voice_id_21449012.wav,ngomongngomongberapa umurmu
common_voice_id_21449016.wav,dia sedang lari
common_voice_id_21449079.wav,sudah berapa lama menunggu bus
common_voice_id_21449080.wav,beri makan burungnya
common_voice_id_21449081.wav,penonton tersebut nampak bosan
common_voice_id_21449289.wav,dikatakan bahwa dia seorang jutawan
common_voice_id_21552956.wav,hai pak tanaka selamat malam
common_voice_id_21552958.wav,aku tidak percaya padamu
common_voice_id_21552962.wav,berapa lama waktu yang dibutuhkan
common_voice_id_21553001.wav,pak matsui pandai memasak
common_voice_id_21553005.wav,musisi memiliki banyak teman
common_voice_id_21553028.wav,aku tidak mendengar beritanya kemarin
common_voice_id_21553049.wav,aku merindukanmu
common_voice_id_21553050.wav,siapa yang menyuruh kamu pulang
common_voice_id_21553053.wav,mari naik kereta bawah tanah
common_voice_id_21553075.wav,mudah didapat mudah hilang
common_voice_id_21553077.wav,saya cinta hidup
common_voice_id_21553079.wav,saya tidak boleh makan cokelat
common_voice_id_21553080.wav,ibu sedang masak di dapur
common_voice_id_21553101.wav,kenapa tidak kau lepas jasmu
common_voice_id_21553119.wav,apakah kita siap
common_voice_id_21553120.wav,bundarkan tepinya sedikit
common_voice_id_21553121.wav,dia suka bermain tenis
common_voice_id_21553123.wav,jamnya terlambat sepuluh menit
common_voice_id_21553125.wav,tong sampah itu sudah diangkut
common_voice_id_21553150.wav,halo selamat pagi
common_voice_id_21553156.wav,semuanya bisa digunakan
common_voice_id_21553203.wav,saya setuju pada rencana ini
common_voice_id_21553233.wav,saya tidak punya waktu
common_voice_id_21553261.wav,kamu pasti salah hitung
common_voice_id_21553264.wav,hari ini saya harus belajar
common_voice_id_21553265.wav,sungguh terima kasih atas bantuannya
common_voice_id_21553287.wav,saya mencuci bajuku sampai bersih
common_voice_id_21553289.wav,ini hadiah untuk temantemanku
common_voice_id_21553290.wav,tidur dan menunggu keberuntungan
common_voice_id_21553291.wav,tidak banyak kendaraan yang melintas
common_voice_id_21553320.wav,ia lahir tahun sembilan puluhan
common_voice_id_21553341.wav,pulanglah ke istrimu tom
common_voice_id_21553343.wav,saya telah melihatnya menyapu kamar
common_voice_id_21553402.wav,apa yang akan kamu lakukan
common_voice_id_21553430.wav,sekarang aku bebas
common_voice_id_21553432.wav,saya menyalakan komputer
common_voice_id_21553454.wav,tom mengambil pisau dan memeriksanya
common_voice_id_21553455.wav,apakah ini cinta
common_voice_id_21553458.wav,buku itu kecil
common_voice_id_21553477.wav,saya lupa namanya
common_voice_id_21553481.wav,dia menceritakan pengalamannya
common_voice_id_21553511.wav,tolong jangan makan terlalu banyak
common_voice_id_21553512.wav,ketika merokok saya menggunakan asbak
common_voice_id_21553535.wav,masalahnya saya tidak punya uang
common_voice_id_21553541.wav,gagang sapu itu patah
common_voice_id_21553569.wav,tom kehilangan semua uangnya
common_voice_id_21553570.wav,masih kurang sebuah kotak lagi
common_voice_id_21553572.wav,saya setuju dengan dia
common_voice_id_21553581.wav,di taman ada pohon
common_voice_id_21553585.wav,berapa harganya
common_voice_id_21553599.wav,dia menyeberang jalan
common_voice_id_21553600.wav,aku ingin sekali minum kopi
common_voice_id_21553603.wav,saya ingin membayar
common_voice_id_21553622.wav,saya pikir tom mudah disukai
common_voice_id_21553625.wav,apa yang sedang kamu khawatirkan
common_voice_id_21553638.wav,kota itu bukanlah untukku
common_voice_id_21553639.wav,di mana kucing itu tidur
common_voice_id_21553655.wav,saya yang menanggung semuanya
common_voice_id_21553657.wav,senang bisa bertemu denganmu
common_voice_id_21553674.wav,tom takut mati
common_voice_id_21553675.wav,kucing itu tertidur pulas
common_voice_id_21553676.wav,amerika serikat berbatasan dengan kanada
common_voice_id_21553677.wav,bantalku begitu lembut
common_voice_id_21553686.wav,tom hanya ingin membantu
common_voice_id_21553687.wav,televisi tidak berfungsi
common_voice_id_21553691.wav,hari yang indah
common_voice_id_21553693.wav,kami punya dua orang anak
common_voice_id_21553694.wav,kita sedang mencari tom
common_voice_id_21553707.wav,saya tidak bisa makan
common_voice_id_21553708.wav,tom sakit perut
common_voice_id_21553720.wav,saya bukan bayi
common_voice_id_21553721.wav,saya suka musik instrumental
common_voice_id_21553723.wav,saya berbicara pada diri sendiri
common_voice_id_21553725.wav,masalah ini bermula dari kesalahpahaman
common_voice_id_21553727.wav,aku mengantuk karena kelamaan menunggu
common_voice_id_21553736.wav,anjing itu telinganya besar
common_voice_id_21553737.wav,baju ini cantik ya
common_voice_id_21553740.wav,saya berenang di lautan
common_voice_id_21553743.wav,aku akan membuat kopi
common_voice_id_21553746.wav,tom meninggal dengan wajar
common_voice_id_21553751.wav,pulpenku tidak sebagus milikmu
common_voice_id_21553758.wav,kamar saya tidak begitu luas
common_voice_id_21553768.wav,dia kaya dengan cepat
common_voice_id_21553770.wav,aku mayat hidup
common_voice_id_21553779.wav,handphone harap di nonaktifkan
common_voice_id_21553780.wav,laut di sekitar sini kotor
common_voice_id_21553781.wav,makan yang banyak
common_voice_id_21553782.wav,mata adalah jendela hati
common_voice_id_21553783.wav,tom katakan yang sejujurnya
common_voice_id_21553786.wav,omongomong malam ini ada waktu
common_voice_id_21553800.wav,saya berenang walaupun hawanya dingin
common_voice_id_21553801.wav,coba tanya sama kamu
common_voice_id_21553847.wav,anda membutuhkannya
common_voice_id_21553854.wav,bagaimana dengan kamu dina
common_voice_id_21553863.wav,tokyo lebih ramai dibandingkan beijing
common_voice_id_21553864.wav,dia menolongku
common_voice_id_21553871.wav,sangat penting untuk membaca buku
common_voice_id_21553875.wav,ini adalah kamarku
common_voice_id_21553884.wav,ini terasa seperti mimpi bagiku
common_voice_id_21553885.wav,kalimat ini benar secara gramatik
common_voice_id_21917920.wav,mike tidak ikut berlatih kemarin
common_voice_id_21917926.wav,anakanak meniru kebiasaan orang tuanya
common_voice_id_21917949.wav,aku tidak bisa mengatakan itu
common_voice_id_21917951.wav,film barunya layak ditonton
common_voice_id_21917954.wav,mari menyeberang di sini
common_voice_id_21917970.wav,kejadian itu membuat dia terkenal
common_voice_id_21917971.wav,saya tak ingin tertinggal pesawat
common_voice_id_21918060.wav,tom tahu dia mendengar sesuatu
common_voice_id_21918061.wav,besok tanggal satu april
common_voice_id_21918062.wav,pintu kereta akan menutup
common_voice_id_21918081.wav,dia belajar bahasa inggris
common_voice_id_21918082.wav,dimengerti
common_voice_id_21918083.wav,kita mengekspresikan pikiran menggunakan bahasa
common_voice_id_21918084.wav,di depan rumah ada taman
common_voice_id_21918092.wav,aku menunjukkan kamarku padanya
common_voice_id_21918093.wav,perempuan itu sangat mencintai ibunya
common_voice_id_21918094.wav,di belakang stasiun ada supermarket
common_voice_id_21918110.wav,tom seorang pembunuh
common_voice_id_21918111.wav,saya tidak pandai bernyanyi
common_voice_id_21918113.wav,bosku dipaksa mengundurkan diri
common_voice_id_21918114.wav,saya lahir di kota kecil
common_voice_id_21918120.wav,mengapa kamu tidak bekerja
common_voice_id_21918121.wav,makanlah
common_voice_id_21918122.wav,begitulah hidup
common_voice_id_21918136.wav,saya mengambil dua buah foto
common_voice_id_21918143.wav,di bawah kursi ada kucing
common_voice_id_21918156.wav,tom terlihat terkejut
common_voice_id_21918158.wav,saya setiap hari berlatih piano
common_voice_id_21918169.wav,nama anda silakan
common_voice_id_21918170.wav,saya kehabisan uang
common_voice_id_21918173.wav,kemarin saya minum arak sedikit
common_voice_id_21918190.wav,saya ingin membeli sebuah peta
common_voice_id_21918192.wav,tasnya tidak tertutup
common_voice_id_21918193.wav,yup aku akan berhenti merokok
common_voice_id_21918211.wav,aku belajar bahasa ceko
common_voice_id_21918213.wav,saya menyetujui usulnya
common_voice_id_21918229.wav,kamu selalu mengeluhkan suamimu
common_voice_id_21918230.wav,mengapa kamu menangis
common_voice_id_21918261.wav,apa kamu suka semuanya
common_voice_id_21918263.wav,saya tidak masuk sekolah
common_voice_id_21918273.wav,itu sepertinya menyenangkan ya
common_voice_id_21918276.wav,apa saya masih mampu melakukannya
common_voice_id_21918277.wav,anak perempuan menyisir rambutnya
common_voice_id_21918278.wav,kalau begitu sampai jumpa lagi
common_voice_id_21918289.wav,jangan bicara saat mulut penuh
common_voice_id_21918292.wav,saya sangat suka binatang
common_voice_id_21918293.wav,tom sangat menyukai mary
common_voice_id_21918309.wav,pak guru ini ibu saya
common_voice_id_21918311.wav,ujian akan mulai minggu depan
common_voice_id_21918313.wav,ini kapalku
common_voice_id_21918324.wav,saya dari brazil
common_voice_id_21918325.wav,apa kau ingin makan sesuatu
common_voice_id_21918327.wav,bulan lalu saya berhenti bekerja
common_voice_id_21918341.wav,piringnya terbuat dari plastik
common_voice_id_21918442.wav,aku melihatnya dengan mataku sendiri
common_voice_id_21918443.wav,saya melihat film
common_voice_id_21918445.wav,nenekku meninggal dengan tenang semalam
common_voice_id_21918457.wav,bagaimana cuaca hari ini
common_voice_id_21918460.wav,air kolam renang dingin
common_voice_id_21918461.wav,suara pesawat pun terdengar
common_voice_id_21918485.wav,aku sangat berterima kasih
common_voice_id_21918498.wav,suara itu sangat mengganggu
common_voice_id_21918499.wav,dia tampak sakit
common_voice_id_21918501.wav,di taman ada konser
common_voice_id_21918503.wav,apakah buku ini karangan kenji
common_voice_id_21918517.wav,kamu terlihat berbeda hari ini
common_voice_id_21918518.wav,saya memakai kacamata
common_voice_id_21918519.wav,berikutnya akan ditayangkan berita lokal
common_voice_id_21918523.wav,saya berbisnis di sini
common_voice_id_21918587.wav,dia gugup sebelum ujian masuk
common_voice_id_21918589.wav,saya pergi berkemah dengan keluarga
common_voice_id_21918590.wav,hatiku penuh dengan kebahagiaan
common_voice_id_21918591.wav,ruangan ini bau
common_voice_id_21918600.wav,anjing kami benarbenar lucu
common_voice_id_21918606.wav,silakan
common_voice_id_21918617.wav,tolong tunggu sebentar
common_voice_id_21918618.wav,saya menerima tawaran anda
common_voice_id_21918620.wav,diam atau kamu akan dikeluarkan
common_voice_id_21918621.wav,kurasa aku paham
common_voice_id_21918646.wav,ada pulau di laut
common_voice_id_21918666.wav,banyak orang datang ke pesta
common_voice_id_21918667.wav,tom akhirnya bertemu dengan mary
common_voice_id_21918669.wav,bersiap siap untuk evakuasi
common_voice_id_21918718.wav,kamu kelas berapa
common_voice_id_21918724.wav,saya butuh sebuah sepeda baru
common_voice_id_21918737.wav,kantin ada di bangunan itu
common_voice_id_21918763.wav,semangat
common_voice_id_21918765.wav,langit timur mendung
common_voice_id_21918787.wav,saya berikan surat ini padamu
common_voice_id_21918788.wav,bulan lalu saya sakit flu
common_voice_id_21918789.wav,kita menyianyiakan minyak
common_voice_id_21918930.wav,kami berbincang sebentar
common_voice_id_21918931.wav,binatang kecil sangat imut
common_voice_id_21918932.wav,tom tidak takut gagal
common_voice_id_21918960.wav,ini majalah otomotif
common_voice_id_21918961.wav,pak basri mencintai istrinya
common_voice_id_21918962.wav,peringatan dilarang cabul
common_voice_id_21918963.wav,di rumahku perabotannya sedikit
common_voice_id_21919001.wav,ini adalah dunia kecil
common_voice_id_21919005.wav,apa memang benar begitu
common_voice_id_21919055.wav,saya tidak mengerti bahasa inggris
common_voice_id_21919057.wav,aku sudah mencapai batasku
common_voice_id_21919084.wav,saya senang ketika saya membaca
common_voice_id_21919086.wav,boleh kugantungkan jasmu
common_voice_id_21919087.wav,angkat tanganmu
common_voice_id_21919137.wav,pada awalnya aku tidak tahu
common_voice_id_21919210.wav,beneran
common_voice_id_21919211.wav,ada gula ada semut
common_voice_id_21919212.wav,pak yamada ayahnya giat bekerja
common_voice_id_21919239.wav,aku menipumu
common_voice_id_21919240.wav,awas ada truk lewat
common_voice_id_21919242.wav,bukankah tom terlihat lelah
common_voice_id_21919256.wav,apa kau serius
common_voice_id_21919258.wav,ini bukan suatu ancaman
common_voice_id_21919260.wav,rumahku di samping pohon tinggi
common_voice_id_21919274.wav,boleh saya minta bon
common_voice_id_21919275.wav,di kelas ada seorang murid
common_voice_id_21919328.wav,siapakah pria itu
common_voice_id_21919331.wav,kapan kamu bangun
common_voice_id_21919348.wav,harganya terlalu mahal
common_voice_id_21919351.wav,kaus saya belum kering
common_voice_id_21919353.wav,tolong buka gorden tersebut
common_voice_id_21919417.wav,yang coklat punya saya juga
common_voice_id_21919418.wav,saya makan nasi dengan mangkuk
common_voice_id_21919439.wav,saya ada teman orang thailand
common_voice_id_21919500.wav,kereta tersebut terguling
common_voice_id_21919525.wav,siapa nama anda
common_voice_id_21919529.wav,apa yang sedang dilakukan ken
common_voice_id_21919533.wav,waduh ponselku hampir mati
common_voice_id_21919534.wav,tom perlu mengubah gaya hidupnya
common_voice_id_21919550.wav,tom melakukannya
common_voice_id_21919564.wav,stasiun kereta ada di mana
common_voice_id_21919586.wav,aku merasa lelah
common_voice_id_21919587.wav,kelihatannya menurutku itu terlalu mahal
common_voice_id_21919588.wav,lamaran tom tidak diterima
common_voice_id_21919595.wav,dia membuka pintu
common_voice_id_21919603.wav,aku pernah mendaki gunung aso
common_voice_id_21919604.wav,kamu terlihat khawatir
common_voice_id_21919605.wav,saljunya menghilang
common_voice_id_21919633.wav,saya bernyanyi sambil berdiri
common_voice_id_21919634.wav,aku sangat berterima kasih
common_voice_id_21919635.wav,berapa umurnya sekarang
common_voice_id_21919655.wav,kenyataannya dia sudah berbohong
common_voice_id_21919691.wav,tom sangat terkejut
common_voice_id_21919693.wav,kapan anda berulang tahun
common_voice_id_21919695.wav,dia mahir dalam sastra
common_voice_id_21919698.wav,dia lebih tinggi daripada saya
common_voice_id_21919721.wav,pintu itu terkunci
common_voice_id_21919726.wav,istri saya segera pulang
common_voice_id_21919759.wav,mesin ini bermasalah
common_voice_id_21919766.wav,kurasa dia jujur
common_voice_id_21919768.wav,bukankah itu mengerikan
common_voice_id_21919771.wav,kosong sama dengan nol
common_voice_id_21919773.wav,saya siap
common_voice_id_21919790.wav,kemarin terusmenerus mendung
common_voice_id_21919791.wav,itu benar
common_voice_id_21919792.wav,akan kulakukan yang kubisa
common_voice_id_21919793.wav,orang cina suka bekerja keras
common_voice_id_21919811.wav,silakan menunggu di ruang tunggu
common_voice_id_21919812.wav,adakah orang yang mampir
common_voice_id_21919813.wav,kamu akhirnya sukses mendapatkan pekerjaan
common_voice_id_21919816.wav,saya sedang makan sebuah apel
common_voice_id_21919817.wav,mentega terbuat dari krim
common_voice_id_21919820.wav,ribuan orang kehilangan pekerjaan mereka
common_voice_id_21919822.wav,mobil ini mogok
common_voice_id_21919823.wav,maafkan saya karena datang terlambat
common_voice_id_21919829.wav,tahukah kamu tentang kakaknya
common_voice_id_21919831.wav,bagaimana perkembangan studi bahasa inggrismu
common_voice_id_21919832.wav,aku menunggu balasanmu ya
common_voice_id_21919906.wav,ruangan ini cukup besar
common_voice_id_21919907.wav,kamu dalang dibalik semua ini
common_voice_id_21919934.wav,beritahukan semuanya kepada saya
common_voice_id_21919936.wav,tom menutup kaca jendelanya
common_voice_id_21919938.wav,saya sedang menunggu bus
common_voice_id_21919963.wav,orang itu menakjubkan
common_voice_id_21919964.wav,kiamat sudah dekat
common_voice_id_21919977.wav,dia lebih indah dariku
common_voice_id_21919979.wav,ada baiknya tidak asal bicara
common_voice_id_21919980.wav,bangunkan aku jam delapan
common_voice_id_21919981.wav,ibunya guru bahasa inggris
common_voice_id_21920018.wav,tom datang kemari sendirian
common_voice_id_21936368.wav,majalah ini menarik
common_voice_id_21936369.wav,saya memotong buah menjadi separuh
common_voice_id_21936376.wav,di mana mereka
common_voice_id_21936379.wav,saya menempelkan foto di dinding
common_voice_id_21936386.wav,tetap awasi dia
common_voice_id_21936387.wav,saya tidak bodoh
common_voice_id_21936388.wav,terusan merah terlihat bagus dipakainya
common_voice_id_21936402.wav,saya tidak ingin membicarakannya lagi
common_voice_id_21936404.wav,kembalikan kursinya seperti semula
common_voice_id_21936408.wav,saya tidak boleh makan daging
common_voice_id_21936411.wav,aku mabuk
common_voice_id_21936418.wav,dia benci pesta
common_voice_id_21936419.wav,ini bukan lelucon
common_voice_id_21936420.wav,pintu itu sulit dibuka
common_voice_id_21936421.wav,ketika babi dapat terbang
common_voice_id_21936422.wav,saya membuka sweter karena panas
common_voice_id_21936424.wav,itu koran kapan
common_voice_id_21936425.wav,saya tidak mengira itu benar
common_voice_id_21936426.wav,mari kita terbangkan layanglayang
common_voice_id_21936430.wav,mengapa kamu mau melakukannya
common_voice_id_21936438.wav,apakah sensitivitas tinggi itu
common_voice_id_21936446.wav,mengapa kamu tidak memperoleh pekerjaan
common_voice_id_21936448.wav,saya sudah membaca buku
common_voice_id_21936449.wav,ini bisa digunakan sebagai pisau
common_voice_id_21936455.wav,tinggalkan aku sendiri sekarang
common_voice_id_21936456.wav,tom masih tidak mengangkat teleponnya
common_voice_id_21936457.wav,apakah ada pilihan lain
common_voice_id_21936460.wav,dapatkah saya melihat paspor anda
common_voice_id_21936463.wav,mobil jepang mahal tetapi bagus
common_voice_id_21936471.wav,pekerjaannya hampir selesai
common_voice_id_21936472.wav,anak lakilakiku membuatku kecewa
common_voice_id_21936473.wav,bagaimana cinta dapat mencintai cinta
common_voice_id_21936478.wav,aku tidak bisa mengingat namanya
common_voice_id_21936481.wav,dia bersalaman dengan temannya
common_voice_id_21936483.wav,siapa nama panggilanmu
common_voice_id_21936485.wav,saya menunggu dan menunggu
common_voice_id_21936487.wav,dia tidak akan pernah memaafkanku
common_voice_id_21936719.wav,di atas meja diletakkan kalender
common_voice_id_21936720.wav,saya bekerja di perusahaan mobil
common_voice_id_21936730.wav,kualitasnya bagus
common_voice_id_21936731.wav,apa anda mau kopi
common_voice_id_21936743.wav,butuh waktu berapa lama
common_voice_id_21936744.wav,mereka pergi ke medan
common_voice_id_21936745.wav,tidak tidak pedas
common_voice_id_21936746.wav,apakah dia tom
common_voice_id_21936747.wav,saya sekarang tidak ada uang
common_voice_id_21936794.wav,kenapa saya harus keluar
common_voice_id_21936819.wav,apakah mereka memecatmu
common_voice_id_21936833.wav,anakanak ingin kue
common_voice_id_21936835.wav,hobiku mendengarkan musik
common_voice_id_21936837.wav,apakah temanmu suka teh
common_voice_id_21936868.wav,sampai ketemu besok
common_voice_id_21936869.wav,tolong nyalakan lampu kamar
common_voice_id_21936895.wav,boleh minta api
common_voice_id_21936919.wav,itu yang sedang kucari
common_voice_id_21936949.wav,pesawat terbang ke selatan
common_voice_id_21936952.wav,tom mencuri cincinnya
common_voice_id_21936985.wav,ia menerjemahkan puisi
common_voice_id_21936986.wav,baiklah berapa banyak
common_voice_id_21937005.wav,pak yamada orang yang lucu
common_voice_id_21937006.wav,dia terlalu sibuk
common_voice_id_21937007.wav,saya tidak ingat orang itu
common_voice_id_21937009.wav,halo
common_voice_id_21937012.wav,kalau pergi kunci pintu ya
common_voice_id_21937030.wav,sekarang pukul lima
common_voice_id_21937099.wav,anda ingin memesan apa
common_voice_id_21937100.wav,dulu mereka suka bercanda
common_voice_id_21937127.wav,apakah anda ingat tn saito
common_voice_id_21937130.wav,apa pekerjaan anda
common_voice_id_21937137.wav,aku menantikannya
common_voice_id_21937138.wav,makan apa kita hari ini
common_voice_id_21937139.wav,jangan merokok di ruangan ini
common_voice_id_21937140.wav,lihat buku itu terbakar
common_voice_id_21937148.wav,minta dua cocacola
common_voice_id_21937160.wav,tambahkan sedikit gula
common_voice_id_21937161.wav,aku ucapkan selamat ulang tahun
common_voice_id_21937162.wav,kalimat mana yang dia pilih
common_voice_id_21937180.wav,cepat tom
common_voice_id_21937182.wav,adik perempuan saya pandai menggambar
common_voice_id_21937183.wav,anda membeli sepatu yang mana
common_voice_id_21937204.wav,konser itu mengagumkan
common_voice_id_21937205.wav,hari ini saya datang terlambat
common_voice_id_21937208.wav,dia dipercayai tidak bersalah
common_voice_id_21937241.wav,sepertinya koper saya telah dicuri
common_voice_id_21937249.wav,ya ada apa
common_voice_id_21937301.wav,pak tanaka orang yang ceria
common_voice_id_21937306.wav,saya belajar bahasa jepang
common_voice_id_21937310.wav,tom sedang membaca buku sejarah
common_voice_id_22002865.wav,saya tidak dapat melihat akhir
common_voice_id_22002869.wav,saya makan separuh roti
common_voice_id_22002883.wav,saya harap dia bisa membantuku
common_voice_id_22002884.wav,besok adalah hari cutinya
common_voice_id_22002935.wav,ini cinta pertama saya
common_voice_id_22002937.wav,apakah ini mobil anda
common_voice_id_22002939.wav,saya hidup di indonesia
common_voice_id_22002985.wav,sungguh mesin yang menakjubkan
common_voice_id_22002989.wav,aku ingin tahu apa itu
common_voice_id_22002990.wav,saya naik pesawat terbang
common_voice_id_22002992.wav,tokyo cerah
common_voice_id_22003018.wav,boleh minta kopi lagi
common_voice_id_22003019.wav,kita telah membuat kesalahan besar
common_voice_id_22003021.wav,di perempatan ada banyak polisi
common_voice_id_22003022.wav,tom terlihat sangat terkejut
common_voice_id_22003035.wav,apakah anda butuh tempat tinggal
common_voice_id_22003036.wav,milik kalian lebih buruk
common_voice_id_22003037.wav,saya ingin pergi minum
common_voice_id_22003038.wav,hujan terus turun sejak ahad
common_voice_id_22003055.wav,kamu membuatku bahagia
common_voice_id_22003057.wav,cuaca hari ini mendung berawan
common_voice_id_22003066.wav,adik perempuan saya sudah tidur
common_voice_id_22003086.wav,oh nama kebebasan yang indah
common_voice_id_22003088.wav,anda tidak boleh masuk
common_voice_id_22003092.wav,aku harus pergi tidur
common_voice_id_22003094.wav,bolehkah saya menggunakan mobilmu yah
common_voice_id_22003095.wav,ini alamat email saya
common_voice_id_22003122.wav,arloji saya dicuri
common_voice_id_22003123.wav,bahasa cina saya kurang bagus
common_voice_id_22003157.wav,dia berhasil dalam ujian itu
common_voice_id_22003158.wav,bukankah tom terlihat sibuk
common_voice_id_22003179.wav,nah mari kita mulai
common_voice_id_22003180.wav,dia sering datang terlambat
common_voice_id_22003213.wav,hobinya adalah binaraga
common_voice_id_22003215.wav,kau harus membayar harganya
common_voice_id_22003221.wav,saya berjalanjalan setiap pagi
common_voice_id_22003250.wav,dia tertidur lelap
common_voice_id_22003253.wav,apakah kamu tidak ingat pertanyaannya
common_voice_id_22003255.wav,kota paris di mana
common_voice_id_22003317.wav,jangan membuatku kembali ke sana
common_voice_id_22003319.wav,jangan tidur terlalu malam
common_voice_id_22003320.wav,bibiku membawakanku beberapa bunga
common_voice_id_22003352.wav,aku malu pada diriku sendiri
common_voice_id_22003380.wav,tunggu sebentar tom
common_voice_id_22003384.wav,belajar melukis bersama teman
common_voice_id_22003386.wav,besok ada pertandingan tenis
common_voice_id_22003411.wav,kami perlu bicara dengan anda
common_voice_id_22003413.wav,kandang ayam itu sedang diperbaiki
common_voice_id_22003414.wav,dia tidak ingin kamu tahu
common_voice_id_22003455.wav,saya harus pulang
common_voice_id_22003456.wav,ini payungnya kan
common_voice_id_22003459.wav,nancy tersenyum bahagia
common_voice_id_22003462.wav,tom memetik banyak bunga
common_voice_id_22003492.wav,dia disukai temantemannya
common_voice_id_22003495.wav,boleh tolong buka pintunya
common_voice_id_22003496.wav,dia selalu telat ke kelas
common_voice_id_22003512.wav,mengapa anda belajar bahasa jepang
common_voice_id_22003521.wav,singa adalah seekor hewan
common_voice_id_22003523.wav,selamat siang
common_voice_id_22003524.wav,jadilah diri sendiri
common_voice_id_22003548.wav,pak matsui memakai baju putih
common_voice_id_22003550.wav,saya hampir saja ditabrak mobil
common_voice_id_22003563.wav,kenapa orang selalu terlalu sinis
common_voice_id_22003572.wav,tom terlihat seperti sedang sedih
common_voice_id_22003593.wav,tom tidak pernah meninggalkan rumah
common_voice_id_22003594.wav,rumahku dekat sekali dengan taman
common_voice_id_22003595.wav,kemarin saya memotong pohon
common_voice_id_22003596.wav,apa yang sedang kamu kerjakan
common_voice_id_22003600.wav,apa kamu sudah selesai
