Text,Label
"Anak saya sedikit alergi setelah makan kacang, cuma batuk ringan dan gatal-gatal di kulitnya.",Low
"Saya merasa sedikit lelah dan pusing setelah berolahraga, tapi sudah minum air dan mulai merasa lebih baik.",Low
"Tolong, saya hanya merasa sedikit sesak napas, tapi saya sudah duduk dan agak mendingan.",Low
"Saya sedikit merasa pusing setelah berada di bawah sinar matahari, tapi saya sudah minum air dan merasa lebih baik.",Low
"Saya baru saja terjatuh sedikit, hanya lecet di tangan, tidak ada darah, masih bisa bergerak normal.",Low
"Suami saya cuma merasa mual sedikit setelah makan berat, tapi sudah duduk dan minum air, sekarang lebih baik.",Low
"Anak saya hanya kelelahan setelah bermain seharian, dia sedikit pusing, tapi sudah duduk dan minum air.",Low
"Ibu saya hanya merasa sedikit sesak napas setelah naik tangga, tapi sekarang sudah duduk dan merasa lebih baik.",Low
"Tolong, saya hanya sedikit pusing setelah duduk terlalu lama, sekarang sudah mulai hilang.",Low
"Saya hanya merasa sedikit nyeri pada pinggang setelah bekerja, tapi masih bisa bergerak dan tidak terlalu sakit.",Low
"Anak saya sedikit tersengat lebah, tidak ada bengkak besar dan dia masih bisa bermain dengan normal.",Low
"Suami saya sedikit sesak napas setelah berlari, tapi sekarang sudah minum air dan duduk, mulai merasa lebih baik.",Low
"Saya merasa sedikit nyeri perut setelah makan, tapi tidak ada gejala berat lainnya.",Low
"Tolong, saya hanya merasa sedikit pusing setelah terlalu lama di luar ruangan, tapi sekarang sudah duduk dan minum air.",Low
"Tolong, saya rasa suami saya pingsan! Dia jatuh dan nggak bisa gerak, napasnya susah banget!",High
"Ada kecelakaan, mobilnya nabrak sepeda motor, dua orang tergeletak! Cepat datang ya!",High
Anak saya jatuh dari tangga dan nggak bisa bangun! Saya nggak tahu harus gimana!,High
"Ibu saya pingsan, matanya melotot dan tubuhnya kaku, napasnya nggak teratur!",High
"Tolong, ada orang terjatuh di jalan! Kepalanya terbentur keras dan dia nggak sadar!",High
"Kakek saya kejang-kejang, tubuhnya kaku banget, tolong cepat datang!",High
"Suami saya sesak napas dan dadanya sakit, tolong segera datang! Dia nggak bisa bergerak!",High
"Anak saya pingsan di depan saya, napasnya lemah banget, tolong datang sekarang juga!",High
"Tolong, saya sesak banget, dada saya terasa sangat berat, tolong jangan lama!",High
"Ada kecelakaan besar di depan rumah, dua orang terluka parah, tolong datang sekarang juga!",High
"Suami saya tiba-tiba pingsan sebentar, sekarang sudah sadar, tapi masih kelihatan lemas banget.",Medium
"Ibu saya pusing banget dan nggak bisa berdiri, tapi dia masih bisa bicara pelan, tolong bantu!",Medium
"Anak saya jatuh dari sepeda dan lututnya berdarah, tapi dia masih bisa berjalan pelan, tolong datang!",Medium
"Saya merasa pusing banget dan mual, tapi masih bisa duduk dan bicara sedikit.",Medium
"Tolong, suami saya kejang-kejang sebentar, sekarang sudah sadar tapi masih kesakitan.",Medium
"Kakek saya jatuh dari kursi, dia pusing dan nyeri di punggung, tapi masih bisa bicara!",Medium
"Ibu saya sedikit sesak napas, tapi masih bisa bicara, tolong datang untuk pemeriksaan!",Medium
"Anak saya terjatuh dari tempat tidur, nggak ada luka serius, cuma kelihatan kesakitan.",Medium
"Tolong, saya merasa sedikit nyeri dada dan kepala saya berat, bisa jadi masalah serius, tolong datang!",Medium
"Suami saya sedikit bingung dan pusing, dia bisa bicara tapi masih nggak bisa berdiri dengan normal.",Medium
"Tolong, saya hanya merasa sedikit pusing, tapi sekarang sudah minum air dan merasa lebih baik.",Low
"Anak saya hanya sedikit batuk, nggak ada demam atau gejala lain, tapi saya khawatir.",Low
"Saya sedikit pusing setelah lama berdiri, tapi sudah duduk dan merasa lebih baik sekarang.",Low
"Suami saya sedikit sakit kepala, tapi sudah duduk dan minum air, dia sudah mendingan.",Low
"Tolong, saya cuma merasa sedikit lelah dan pusing setelah bekerja lama, nggak terlalu parah.",Low
"Ibu saya sedikit mual setelah makan, tapi masih bisa bicara dan nggak ada gejala serius.",Low
"Saya agak nyeri di punggung setelah angkat barang berat, tapi masih bisa bergerak dan duduk dengan nyaman.",Low
"Tolong, anak saya gatal-gatal sedikit setelah makan, tapi nggak ada gejala lain yang mengkhawatirkan.",Low
"Saya sedikit nyeri di lutut setelah olahraga, tapi nggak ada yang parah, masih bisa jalan.",Low
"Tolong, saya sedikit mual setelah makan pedas, tapi sudah minum air dan merasa lebih baik.",Low
"Anak saya sedikit alergi setelah makan kacang, cuma kulitnya gatal sedikit, nggak ada pembengkakan.",Low
"Saya hanya merasa sedikit nyeri di leher setelah tidur lama, tapi sudah bisa bergerak.",Low
"Tolong, saya sedikit pusing setelah lama di luar ruangan, tapi sekarang sudah duduk dan minum air.",Low
"Suami saya cuma sedikit mual setelah makan siang, tapi sudah minum air dan merasa lebih baik.",Low
"Ibu saya cuma merasa sedikit pusing setelah naik tangga, sekarang sudah minum air dan mendingan.",Low
"Tolong, saya cuma merasa sedikit lelah setelah jalan jauh, tapi sudah duduk dan merasa enakan.",Low
"Saya sedikit pusing setelah mengemudi lama, tapi sudah berhenti sejenak dan minum air.",Low
"Anak saya sedikit gatal-gatal setelah bermain di luar, nggak ada demam atau batuk.",Low
"Suami saya hanya sedikit nyeri di tangan setelah kerja berat, nggak ada memar atau bengkak.",Low
"Ibu saya cuma sedikit sakit kepala, sudah minum obat dan istirahat sebentar, lebih baik sekarang.",Low
"Tolong, anak saya pingsan di sekolah! Gak bisa bangun, dan napasnya lemah banget! Cepat datang!",High
"Ada kecelakaan parah! Mobil menabrak motor dan ada dua orang terluka parah, darahnya banyak!",High
"Saya gak bisa bernapas, dada saya sesak banget, tolong cepat datang, rasanya semakin parah!",High
"Ibu saya tiba-tiba jatuh dari tempat tidur dan pingsan, gak ada reaksi, tubuhnya dingin sekali!",High
"Tolong, ada orang yang kejang-kejang di jalan, badannya kaku dan mulutnya berbusa! Cepat!",High
"Suami saya mengalami sesak napas hebat, dia batuk darah! Gak bisa bergerak sama sekali!",High
"Tolong, anak saya terjatuh dari jendela, darahnya banyak dan dia gak bisa bergerak, tolong datang cepat!",High
"Ada yang jatuh pingsan dan tubuhnya terlihat kaku banget, saya takut dia gak sadar lagi!",High
"Tolong, seorang pria pingsan di jalan, mukanya biru dan gak bisa bernapas! Cepat datang!",High
"Tolong, seseorang sedang tercekik, gak bisa bernapas dan tubuhnya gak bergerak! Harap segera datang!",High
"Tolong, anak saya sedikit pingsan, dia kesulitan bernapas tapi masih bisa bicara pelan.",Medium
"Suami saya tiba-tiba pusing banget, gak bisa berdiri lama-lama, tapi dia masih bisa bicara.",Medium
"Ibu saya merasa sangat mual dan lemas setelah makan, dia merasa sedikit pusing tapi masih bisa bergerak pelan.",Medium
"Saya merasa sangat pusing dan dada saya agak sesak, tapi saya masih bisa bernapas.",Medium
"Anak saya jatuh dari sepeda dan lututnya berdarah, tapi dia masih bisa berjalan pelan.",Medium
"Suami saya mengeluh pusing dan mual setelah bekerja seharian, tapi masih bisa istirahat dan bicara.",Medium
"Tolong, saya merasa mual dan agak pusing setelah terlalu banyak makan, saya masih bisa duduk dan bernapas pelan.",Medium
"Ibu saya sedikit demam dan tubuhnya kedinginan, tapi masih bisa berbicara dengan jelas.",Medium
"Tolong, saya sedikit sesak napas setelah berlari, tapi saya sudah berhenti dan minum air.",Medium
"Suami saya merasa sangat lelah dan agak pusing setelah kerja keras, tapi dia masih bisa duduk dan minum.",Medium
"Saya merasa sedikit pegal di punggung setelah duduk lama, nggak ada yang serius sih, cuma capek.",Low
"Anak saya sedikit batuk setelah main di luar, nggak parah kok, cuma hidungnya agak meler.",Low
"Tolong, saya agak pusing setelah berdiri lama, tapi udah minum air dan sekarang lebih baik.",Low
"Saya merasa sedikit nyeri di leher setelah tidur miring, tapi sudah hilang setelah bergerak sedikit.",Low
"Suami saya merasa sedikit kaku di bahu setelah angkat barang berat, tapi nggak sampai sakit.",Low
"Tolong, saya agak mual setelah makan pedas, tapi masih bisa bergerak dan bicara.",Low
"Ibu saya sedikit pusing setelah bangun tidur, tapi sudah tidur sebentar dan merasa lebih baik.",Low
"Anak saya sedikit alergi, kulitnya gatal-gatal setelah kena debu, tapi sudah lebih baik.",Low
"Saya sedikit lelah setelah berjalan, tapi nggak apa-apa, saya sudah duduk sebentar dan merasa enakan.",Low
"Suami saya sedikit sakit kepala setelah seharian bekerja, tapi sudah tidur sebentar dan lebih baik.",Low
"Tolong, anak saya pusing banget dan kelihatan lemas setelah main di luar, badannya agak panas.",Medium
"Ibu saya merasa sesak napas setelah naik tangga, tapi sudah duduk dan bernapas lebih baik.",Medium
"Suami saya merasa sedikit sesak dan pusing setelah olahraga, dia bisa bicara tapi gak bisa gerak cepat.",Medium
"Saya merasa sedikit mual dan perut saya terasa gak enak setelah makan makanan pedas, tapi masih bisa duduk.",Medium
"Tolong, saya merasa sedikit pusing dan dada terasa berat, tapi masih bisa duduk dan bernapas pelan.",Medium
"Tolong, saya sedikit nyeri di punggung setelah angkat tas berat, nggak sakit banget sih.",Low
"Anak saya batuk ringan, tapi gak ada demam atau gejala lain, cuma batuk biasa aja.",Low
"Suami saya merasa sedikit pegal di punggung setelah bekerja, tapi dia masih bisa bergerak pelan.",Low
"Tolong, saya sedikit mual setelah makan berat, tapi gak sampai muntah, cuma merasa nggak enak.",Low
"Ibu saya sedikit nyeri di kaki setelah jalan jauh, tapi sudah tidur sebentar dan lebih baik.",Low
"Saya sedikit pusing setelah lama di luar, tapi sudah duduk dan minum air, sekarang lebih baik.",Low
"Suami saya merasa sedikit pusing setelah bangun pagi, tapi sudah makan dan lebih enakan.",Low
"Tolong, saya sedikit lelah setelah beraktivitas, tapi sudah duduk sebentar dan minum air.",Low
"Ibu saya sedikit gatal-gatal setelah kena debu, tapi sudah pakai salep dan lebih baik.",Low
"Anak saya sedikit kelelahan setelah bermain di luar, tapi nggak ada yang parah, cuma capek.",Low
Tolong! Suami saya tiba-tiba jatuh pingsan dan sudah tidak bisa bangun! Cepat datang!,High
"Ada orang kecelakaan, darah berceceran, dan tubuhnya tergeletak tidak bergerak! Cepat kirim ambulans!",High
"Istri saya kejang-kejang dan tidak bisa berhenti! Dia mulai kehilangan kesadaran, tolong bantu!",High
"Tolong, anak saya jatuh dari tangga dan tidak bergerak, tubuhnya sangat kaku! Segera datang!",High
"Ada orang terjatuh dari mobil, darahnya keluar banyak sekali, tolong datang segera!",High
"Tolong, bapak saya tiba-tiba sesak napas dan sakit dada yang hebat! Saya takut ini serangan jantung!",High
"Ibu saya pingsan dan tubuhnya mulai dingin! Tolong segera datang, saya tidak bisa menghubungi siapa pun!",High
"Tolong! Adik saya jatuh dan tidak sadar, saya tidak tahu apa yang harus dilakukan!",High
"Tolong! Anak saya pingsan setelah muntah-muntah, tubuhnya sangat lemas, dia tidak bisa bergerak!",High
"Tolong! Kakek saya tidak sadar setelah jatuh, dan nafasnya terhenti sementara, cepat datang!",High
"Tolong, suami saya tiba-tiba sesak napas, tapi masih bisa berbicara. Saya khawatir ini asma akut.",Medium
"Ibu saya merasa pusing, tapi dia masih bisa duduk dan bicara pelan, tolong bantu cek kondisinya.",Medium
"Anak saya terjatuh dan tangannya bengkak, saya khawatir ada patah tulang. Bisakah ambulans datang?",Medium
"Saya merasa sedikit pusing dan mual, tapi masih bisa duduk dan bicara. Apakah ini perlu bantuan medis?",Medium
"Tolong, anak saya muntah terus-menerus dan tidak bisa makan, saya takut dia dehidrasi.",Medium
"Tolong, ibu saya mengalami pusing dan lemas, tapi masih bisa tidur dengan tenang.",Medium
"Suami saya merasa mual dan pusing setelah makan, tapi dia bisa berbicara. Apa ini perlu bantuan medis?",Medium
"Saya merasa sedikit pusing setelah seharian bekerja, tapi saya masih bisa berdiri dan berjalan pelan.",Medium
"Anak saya sedikit demam dan tubuhnya kering, saya khawatir dia akan dehidrasi.",Medium
"Ibu saya mual setelah makan dan dia merasa lemas, saya khawatir dia terkena keracunan makanan.",Medium
"Tolong, saya sedikit pusing setelah bekerja terlalu lama di depan komputer, tapi saya sudah minum air dan sedikit mendingan.",Low
"Anak saya batuk-batuk sedikit, tetapi masih aktif bermain dan makan seperti biasa.",Low
"Suami saya sakit punggung setelah angkat barang berat, tapi dia sudah beristirahat dan lebih baik.",Low
"Ibu saya sedikit demam dan merasa lemas, tapi sudah diberi obat dan tidur nyenyak.",Low
"Tolong, saya merasa sedikit sakit kepala setelah stres, tapi sudah tidur dan sedikit mendingan.",Low
"Anak saya sedikit alergi dingin dan bersin-bersin, tapi sudah saya beri obat dan tidur nyenyak.",Low
"Suami saya sedikit mual setelah makan pedas, tapi sudah minum air dan tidak merasa sakit lagi.",Low
"Ibu saya sedikit kembung setelah makan malam, tapi sudah beristirahat dan lebih nyaman.",Low
"Tolong, saya sedikit pegal setelah olahraga, tapi sudah beristirahat dan lebih baik.",Low
"Saya sedikit gatal setelah terkena serbuk sari, tapi sudah menggunakan salep dan sedikit lega.",Low
"Tolong, suami saya sedikit sesak napas setelah naik tangga, tapi masih bisa bicara pelan.",Medium
"Anak saya batuk-batuk dan sesak napas, saya takut dia kesulitan bernapas. Bisa bantu cek?",Medium
"Ibu saya tiba-tiba pusing dan agak mual, saya takut dia terkena gejala vertigo.",Medium
"Tolong, saya merasa sedikit sesak napas setelah olahraga berat, tapi saya bisa duduk dan istirahat.",Medium
"Suami saya merasa sedikit pusing setelah mengemudi jauh, tolong bantu periksa.",Medium
"Tolong, saya sedikit sakit tenggorokan setelah berbicara lama, tapi sudah minum teh hangat.",Low
"Anak saya sedikit demam setelah bermain di luar, tapi sudah diberi obat dan tidur.",Low
"Suami saya sedikit kedinginan setelah kehujanan, tapi sudah mandi air hangat dan lebih baik.",Low
"Ibu saya sedikit mual setelah makan terlalu banyak, tapi sudah diberi obat dan tidur.",Low
"Tolong, saya sedikit kelelahan setelah kerja keras, tapi sudah beristirahat dan sedikit mendingan.",Low
"Saya merasa sedikit pusing setelah melihat layar komputer terlalu lama, tapi sudah istirahat dan lebih baik.",Low
"Tolong, anak saya sedikit batuk dan pilek, tapi masih bisa bermain seperti biasa.",Low
"Suami saya merasa sedikit lelah setelah bekerja seharian, tapi sudah tidur dan lebih baik.",Low
"Ibu saya sedikit pegal setelah berjalan jauh, tapi sudah diberi salep dan lebih nyaman.",Low
"Tolong, saya sedikit sakit kepala dan mual setelah kerja lama, tapi sudah minum air dan sedikit mendingan.",Low
"Tolong, adik saya pingsan di tengah jalan dan tidak ada yang bisa bangunkan! Segera datang!",High
Bapak saya jatuh dari tangga dan kepalanya terbentur keras! Dia tidak sadar!,High
Anak saya kejang-kejang dan tidak berhenti! Tolong bantu kami!,High
"Tolong, ada kecelakaan motor besar di depan rumah! Ada darah di mana-mana, butuh ambulans cepat!",High
"Istri saya tiba-tiba sesak napas dan pingsan, saya tidak tahu harus bagaimana!",High
"Tolong, anak saya terluka parah, darahnya tidak berhenti mengalir, saya sangat takut!",High
"Ada orang terjatuh dari gedung dan tergeletak tidak bergerak, tolong datang cepat!",High
"Tolong, saya merasa sakit di dada dan sesak napas! Saya takut ini serangan jantung!",High
"Tolong, ibu saya tiba-tiba kejang dan sekarang tidak sadar, apa yang harus saya lakukan?",High
Suami saya pingsan dan tubuhnya kaku! Saya tidak bisa membangunkannya!,High
"Tolong, anak saya batuk terus dan sesak napas ringan, tapi masih bisa bernafas pelan.",Medium
"Ibu saya demam tinggi dan sangat lemas, tolong bantu datang untuk periksa.",Medium
"Suami saya sedikit sesak napas dan mual setelah makan, tapi dia masih bisa berbicara.",Medium
"Tolong, anak saya jatuh dari kursi dan tangannya bengkak, saya khawatir ada patah tulang.",Medium
"Tolong, saya merasa pusing dan mual setelah kerja seharian, tapi masih bisa berjalan pelan.",Medium
"Suami saya merasa lemas dan pusing, tapi bisa berbicara, apakah itu berbahaya?",Medium
"Anak saya demam tinggi dan muntah, saya takut dia dehidrasi.",Medium
"Ibu saya tiba-tiba merasa mual dan pusing setelah makan, tapi masih bisa duduk.",Medium
"Tolong, saya merasa pusing dan dada agak sakit setelah aktivitas berat, tapi tidak separah sebelumnya.",Medium
"Suami saya kesulitan bernafas setelah bermain futsal, tapi masih bisa berbicara pelan.",Medium
"Tolong, saya sedikit pusing setelah lama berdiri, tapi sudah duduk dan lebih baik.",Low
"Anak saya sedikit demam dan tidak mau makan, tapi dia masih aktif bermain.",Low
"Ibu saya sedikit sakit perut setelah makan, tapi sudah tidur dan lebih nyaman.",Low
"Suami saya merasa sedikit lelah dan sakit kepala setelah bekerja seharian, tapi sudah tidur dan lebih baik.",Low
"Tolong, saya sedikit pegal dan sakit punggung setelah mengangkat barang berat, tapi sudah beristirahat.",Low
"Saya sedikit batuk dan merasa tenggorokan kering setelah beraktivitas, tapi sudah minum air.",Low
"Anak saya sedikit alergi debu, tapi dia masih bisa bermain dengan normal.",Low
"Suami saya sedikit mual setelah makan makanan pedas, tapi sudah minum obat dan tidur.",Low
"Ibu saya sedikit pusing setelah menonton TV terlalu lama, tapi sudah istirahat.",Low
"Tolong, saya sedikit gatal setelah terkena serbuk sari, tapi sudah menggunakan salep.",Low
"Tolong, anak saya jatuh dari tempat tidur dan kepalanya terbentur, tapi dia masih bisa berbicara.",Medium
"Tolong, saya merasa sedikit sesak napas dan pusing, tapi sudah duduk dan lebih nyaman.",Medium
"Ibu saya merasa pusing dan lemas setelah berbelanja, tolong datang periksa.",Medium
"Suami saya kesulitan tidur dan merasa sesak napas setelah bekerja, apakah itu bahaya?",Medium
"Tolong, anak saya mual dan pusing, saya takut dia dehidrasi, bisa datang?",Medium
"Tolong, saya sedikit sakit tenggorokan dan hidung tersumbat, tapi sudah minum obat dan lebih baik.",Low
"Anak saya sedikit batuk setelah bermain di luar, tapi masih bisa makan dan bermain.",Low
"Suami saya sedikit sakit perut setelah makan, tapi sudah minum air dan lebih nyaman.",Low
"Ibu saya sedikit lelah setelah berjalan jauh, tapi sudah istirahat dan lebih segar.",Low
"Tolong, saya sedikit pusing setelah bekerja lama di depan komputer, tapi sudah minum air dan lebih baik.",Low
"Anak saya sedikit alergi makanan, tapi sudah diberi obat dan tidur nyenyak.",Low
"Suami saya sedikit pegal setelah berolahraga, tapi sudah diberi salep dan lebih nyaman.",Low
"Tolong, saya sedikit mual setelah makan malam berat, tapi sudah beristirahat dan lebih baik.",Low
"Ibu saya sedikit pusing setelah berkeliling, tapi sudah duduk dan merasa lebih nyaman.",Low
"Tolong, saya sedikit gatal setelah terkena debu, tapi sudah menggunakan salep dan lebih baik.",Low
"Tolong, anak saya terjatuh dari kursi dan tidak sadar! Saya takut dia terluka parah!",High
"Suami saya tiba-tiba sesak napas dan tubuhnya dingin, tolong datang secepatnya!",High
Ibu saya tiba-tiba kejang-kejang dan tidak bisa bergerak! Saya panik!,High
"Tolong, ada yang pingsan di depan rumah dan tidak ada yang bisa dibangunkan!",High
"Ada kecelakaan mobil di depan rumah, dua orang terjepit di dalam mobil, tolong cepat!",High
"Tolong, suami saya jatuh dari tangga dan mukanya penuh darah, dia tidak sadar!",High
"Anak saya kesulitan bernapas dan sudah mulai biru di wajahnya, tolong datang!",High
Ada orang terluka parah karena tabrakan sepeda motor dan pendarahannya tidak berhenti!,High
"Tolong, saya merasa sesak napas dan dada saya sakit banget! Sepertinya ada yang salah!",High
"Suami saya pingsan dan tidak sadar, saya tidak tahu apa yang terjadi!",High
"Tolong, anak saya batuk terus dan sesak napas, tapi dia masih bisa berbicara.",Medium
"Suami saya merasa sangat lemas dan pusing setelah bekerja terlalu keras, tolong datang.",Medium
"Ibu saya mual dan pusing setelah makan, tapi masih bisa berbicara dan tidur.",Medium
"Saya merasa pusing dan dada saya sedikit sakit, tapi sudah duduk dan agak membaik.",Medium
"Anak saya jatuh dan tangannya bengkak, tapi masih bisa bergerak pelan.",Medium
"Tolong, saya merasa sedikit sesak napas setelah olahraga, tapi masih bisa beristirahat.",Medium
"Suami saya sedikit kesulitan bernapas setelah berlari, tapi sudah mulai membaik.",Medium
"Anak saya demam tinggi dan tidak berhenti menangis, saya takut ada yang salah.",Medium
"Saya merasa sedikit mual dan pusing setelah makan, tapi sudah minum obat dan lebih baik.",Medium
"Tolong, saya batuk terus dan terasa sakit di dada, tapi masih bisa bernafas normal.",Medium
"Tolong, saya sedikit pusing setelah bekerja seharian, tapi sudah minum air dan lebih baik.",Low
"Anak saya sedikit demam, tapi dia masih bisa bermain dan tidak terlalu rewel.",Low
"Suami saya merasa sedikit sakit perut, tapi sudah tidur dan lebih nyaman.",Low
"Ibu saya sedikit mual setelah makan, tapi sudah istirahat dan lebih baik.",Low
"Saya merasa sedikit lelah setelah berjalan jauh, tapi sudah minum air dan lebih segar.",Low
"Tolong, saya sedikit gatal setelah bermain di luar, tapi sudah diberi salep dan lebih baik.",Low
"Anak saya sedikit batuk, tapi masih bisa bermain dan makan seperti biasa.",Low
"Suami saya sedikit sakit kepala setelah beraktivitas terlalu lama, tapi sudah tidur dan lebih nyaman.",Low
"Tolong, saya merasa sedikit pegal setelah bekerja, tapi sudah minum obat dan lebih baik.",Low
"Ibu saya sedikit lelah setelah berbelanja, tapi sudah duduk dan lebih nyaman.",Low
"Tolong, anak saya terus-menerus batuk dan mulai sesak napas, tapi masih bisa tidur.",Medium
"Saya merasa pusing dan sedikit sesak napas setelah berdiri lama, tapi sudah duduk dan minum air.",Medium
"Suami saya merasa lemas dan sedikit pusing setelah beraktivitas berat, tapi sudah beristirahat.",Medium
"Anak saya terjatuh dan kepalanya terbentur, tapi dia masih bisa berbicara dan bergerak pelan.",Medium
"Tolong, saya merasa sedikit sesak napas dan pusing, tapi sudah minum air dan lebih baik.",Medium
"Tolong, saya sedikit sakit tenggorokan setelah minum air dingin, tapi sudah minum obat dan lebih baik.",Low
"Anak saya sedikit pegal setelah bermain bola, tapi dia masih aktif dan ceria.",Low
"Suami saya sedikit sakit kepala setelah bekerja di luar, tapi sudah tidur sebentar dan lebih segar.",Low
"Ibu saya sedikit mual setelah makan siang, tapi sudah tidur dan lebih baik.",Low
"Tolong, saya sedikit pusing setelah duduk terlalu lama, tapi sudah berdiri dan lebih baik.",Low
"Anak saya sedikit demam setelah bermain di luar, tapi sudah diberi obat dan tidur.",Low
"Suami saya sedikit sakit perut setelah makan terlalu banyak, tapi sudah lebih baik setelah minum obat.",Low
"Tolong, saya sedikit gatal setelah bermain di luar, tapi sudah diberi salep dan lebih nyaman.",Low
"Ibu saya sedikit pusing setelah menonton TV terlalu lama, tapi sudah tidur dan lebih baik.",Low
"Tolong, saya sedikit pusing setelah berjalan jauh, tapi sudah duduk dan merasa lebih nyaman.",Low
"Tolong, anak saya terjatuh dari tangga dan nggak sadar, saya takut dia pingsan!",High
"Suami saya tiba-tiba sesak napas, wajahnya biru dan nggak bisa berbicara, tolong segera datang!",High
"Ibu saya pingsan dan nggak bangun-bangun, saya nggak tahu apa yang terjadi, tolong cepat datang!",High
"Tolong, anak saya kesulitan bernapas, napasnya pendek banget dan mulai kejang-kejang!",High
"Ada kecelakaan di jalan raya depan rumah saya, dua orang terluka parah dan salah satunya nggak bergerak!",High
"Tolong, suami saya jatuh dari lantai dua dan mukanya penuh darah, dia nggak sadar!",High
"Tolong, saya sesak napas dan dada saya sangat sakit, seperti ada yang menekan!",High
"Ada yang pingsan di warung dekat rumah, nggak ada napasnya dan tubuhnya kaku!",High
"Tolong, ada orang jatuh dari sepeda motor dan nggak bergerak, banyak darah yang keluar!",High
"Ibu saya tiba-tiba terjatuh dan pingsan, napasnya terengah-engah dan mukanya sangat pucat!",High
"Suami saya merasa sangat pusing dan lemas, tapi masih bisa tidur di tempat tidur.",Medium
"Anak saya merasa mual dan muntah setelah makan, tapi dia masih bisa berbicara dan duduk.",Medium
"Saya merasa pusing dan sedikit sesak napas, tapi sudah duduk dan mulai merasa lebih baik.",Medium
"Anak saya jatuh dan tangannya bengkak, tapi dia masih bisa bergerak pelan dan nggak nangis parah.",Medium
"Tolong, saya merasa sesak napas sedikit setelah olahraga, tapi sudah lebih baik setelah berhenti sejenak.",Medium
"Tolong, saya merasa sedikit mual dan pusing setelah berjalan di bawah sinar matahari terlalu lama.",Medium
"Suami saya merasa pusing dan lelah setelah bekerja terlalu lama, tapi masih bisa tidur di rumah.",Medium
"Anak saya batuk-batuk dan hidungnya sedikit meler, tapi dia masih bisa tidur dan bermain.",Medium
"Ibu saya sedikit mual dan pusing setelah makan, tapi masih bisa berbicara dan duduk.",Medium
"Tolong, saya merasa pusing dan dada saya sedikit sakit, tapi saya masih bisa duduk dan beristirahat.",Medium
"Tolong, saya sedikit sakit kepala setelah bekerja seharian, tapi sudah minum air dan lebih baik.",Low
"Anak saya sedikit batuk, tapi dia masih aktif dan bisa bermain seperti biasa.",Low
"Saya merasa sedikit pegal setelah berlari pagi, tapi sudah minum air dan lebih baik.",Low
"Suami saya sedikit sakit perut setelah makan, tapi dia masih bisa tidur dan beristirahat.",Low
"Ibu saya sedikit pusing setelah menonton TV terlalu lama, tapi sudah tidur dan lebih baik.",Low
"Tolong, saya sedikit mual setelah makan, tapi sudah istirahat dan merasa lebih baik.",Low
"Anak saya sedikit demam setelah bermain di luar, tapi sudah diberi obat dan dia tidur.",Low
"Suami saya sedikit pusing setelah berdiri lama, tapi sudah duduk dan merasa lebih baik.",Low
"Tolong, saya sedikit gatal setelah bermain di luar, tapi sudah diberi salep dan lebih baik.",Low
"Ibu saya merasa sedikit lelah setelah berjalan, tapi sudah duduk dan lebih nyaman.",Low
"Tolong, anak saya batuk terus-menerus dan mulai sesak napas, tapi masih bisa tidur dan tidak demam.",Medium
"Saya merasa sangat pusing dan tubuh saya lemas, tapi masih bisa duduk dan berbicara pelan.",Medium
"Suami saya merasa sedikit sesak napas setelah naik tangga, tapi sudah duduk dan lebih baik.",Medium
"Tolong, saya sedikit mual dan pusing setelah makan, tapi saya masih bisa tidur sebentar.",Medium
"Anak saya sedikit gatal setelah bermain di luar, tapi sudah diberi obat dan tidur.",Medium
"Tolong, saya sedikit sakit tenggorokan setelah terkena AC, tapi sudah minum air hangat dan lebih baik.",Low
"Anak saya sedikit pegal setelah bermain bola, tapi sudah lebih baik setelah istirahat.",Low
"Suami saya sedikit sakit kepala setelah bekerja, tapi sudah tidur sebentar dan lebih nyaman.",Low
"Ibu saya sedikit lelah setelah berjalan jauh, tapi sudah duduk dan merasa lebih nyaman.",Low
"Tolong, saya sedikit pusing setelah lama berdiri, tapi sudah duduk dan minum air.",Low
"Anak saya sedikit demam setelah bermain di luar, tapi sudah lebih baik setelah minum obat.",Low
"Suami saya sedikit nyeri di perut setelah makan, tapi sudah lebih baik setelah minum obat.",Low
"Tolong, saya sedikit pusing setelah bekerja di depan komputer seharian, tapi sudah lebih baik setelah istirahat.",Low
"Anak saya sedikit lelah setelah bermain, tapi sudah minum air dan merasa lebih segar.",Low
"Ibu saya sedikit mual setelah makan siang, tapi sudah tidur sebentar dan lebih baik.",Low
"Tolong, ada kecelakaan di jalan raya! Ada korban yang tertabrak dan terluka parah, darahnya banyak banget!",High
"Suami saya tiba-tiba sesak napas dan wajahnya sudah kebiruan, napasnya berat banget!",High
"Anak saya kejang-kejang dan sudah nggak sadar, matanya melotot dan mulutnya berbusa!",High
"Tolong, ibu saya pingsan di lantai! Napasnya sangat lemah dan saya nggak bisa bangunkan dia!",High
"Ada orang jatuh di dekat rumah saya dan dia nggak bergerak sama sekali, darahnya keluar banyak!",High
"Tolong! Suami saya pingsan setelah jatuh dari tangga, mukanya pucat banget dan nggak sadar!",High
"Saya nggak bisa bernapas, napas saya sesak dan dada saya sakit banget, tolong cepat datang!",High
"Tolong, anak saya kesulitan bernapas, dadanya sesak banget dan dia mulai nggak bisa ngomong!",High
"Ibu saya sudah nggak sadar, napasnya terengah-engah dan mukanya sudah sangat pucat!",High
